buffer_size,step_time,total_stopped,total_wait_time
22,2650.0,23,1008.0
27,2655.0,15,868.0
30,2660.0,7,740.0
32,2665.0,3,577.0
31,2670.0,4,389.0
30,2675.0,5,211.0
27,2680.0,5,111.0
27,2685.0,6,139.0
22,2690.0,3,63.0
18,2695.0,9,41.0
17,2700.0,15,103.0
16,2705.0,22,199.0
12,2710.0,27,323.0
13,2715.0,36,486.0
14,2720.0,38,670.0
17,2725.0,38,860.0
20,2730.0,38,1050.0
23,2735.0,28,1041.0
26,2740.0,19,990.0
28,2745.0,11,829.0
30,2750.0,4,640.0
31,2755.0,4,512.0
29,2760.0,4,323.0
26,2765.0,4,139.0
24,2770.0,5,94.0
24,2775.0,4,61.0
19,2780.0,5,27.0
15,2785.0,10,53.0
12,2790.0,18,125.0
9,2795.0,23,226.0
10,2800.0,29,359.0
11,2805.0,35,526.0
16,2810.0,38,715.0
20,2815.0,38,905.0
21,2820.0,34,1005.0
23,2825.0,24,982.0
24,2830.0,16,922.0
26,2835.0,7,749.0
29,2840.0,4,590.0
29,2845.0,5,404.0
26,2850.0,7,270.0
23,2855.0,8,110.0
22,2860.0,9,154.0
20,2865.0,5,135.0
18,2870.0,6,68.0
15,2875.0,12,69.0
15,2880.0,19,147.0
14,2885.0,25,259.0
12,2890.0,32,401.0
15,2895.0,38,575.0
19,2900.0,38,765.0
21,2905.0,38,955.0
25,2910.0,31,960.0
27,2915.0,22,933.0
29,2920.0,14,873.0
30,2925.0,7,706.0
33,2930.0,6,519.0
30,2935.0,8,352.0
28,2940.0,9,235.0
23,2945.0,11,187.0
20,2950.0,12,244.0
18,2955.0,9,155.0
17,2960.0,9,105.0
15,2965.0,15,108.0
12,2970.0,21,194.0
12,2975.0,28,321.0
9,2980.0,33,474.0
10,2985.0,38,656.0
14,2990.0,38,846.0
18,2995.0,36,950.0
19,3000.0,26,1018.0
21,3005.0,17,887.0
23,3010.0,9,728.0
26,3015.0,3,611.0
28,3020.0,4,416.0
25,3025.0,4,237.0
23,3030.0,5,105.0
19,3035.0,6,101.0
17,3040.0,3,71.0
16,3045.0,4,19.0
13,3050.0,10,57.0
10,3055.0,17,129.0
9,3060.0,22,229.0
9,3065.0,28,360.0
11,3070.0,36,523.0
12,3075.0,38,712.0
14,3080.0,38,902.0
16,3085.0,32,996.0
20,3090.0,23,932.0
23,3095.0,16,840.0
26,3100.0,8,682.0
27,3105.0,5,537.0
27,3110.0,7,398.0
23,3115.0,8,274.0
23,3120.0,10,164.0
22,3125.0,12,220.0
18,3130.0,7,167.0
15,3135.0,7,88.0
11,3140.0,14,99.0
9,3145.0,20,172.0
8,3150.0,27,289.0
8,3155.0,33,439.0
10,3160.0,38,622.0
12,3165.0,38,812.0
14,3170.0,38,1002.0
17,3175.0,30,1005.0
20,3180.0,23,895.0
22,3185.0,16,843.0
26,3190.0,12,691.0
26,3195.0,10,568.0
24,3200.0,11,418.0
22,3205.0,15,324.0
17,3210.0,16,336.0
15,3215.0,14,331.0
9,3220.0,10,275.0
7,3225.0,12,173.0
7,3230.0,17,168.0
4,3235.0,23,230.0
5,3240.0,29,366.0
5,3245.0,35,535.0
9,3250.0,38,724.0
11,3255.0,38,914.0
14,3260.0,35,1016.0
16,3265.0,27,1007.0
17,3270.0,20,961.0
18,3275.0,12,810.0
19,3280.0,9,673.0
19,3285.0,10,508.0
16,3290.0,12,394.0
15,3295.0,15,296.0
10,3300.0,18,348.0
9,3305.0,12,342.0
6,3310.0,10,254.0
5,3315.0,13,163.0
6,3320.0,19,172.0
5,3325.0,25,270.0
5,3330.0,30,411.0
6,3335.0,36,581.0
11,3340.0,38,771.0
13,3345.0,38,961.0
16,3350.0,31,1013.0
18,3355.0,21,939.0
20,3360.0,16,877.0
21,3365.0,8,710.0
24,3370.0,6,524.0
21,3375.0,9,395.0
19,3380.0,10,250.0
17,3385.0,11,207.0
14,3390.0,12,264.0
10,3395.0,6,158.0
9,3400.0,8,99.0
6,3405.0,14,96.0
4,3410.0,19,182.0
4,3415.0,25,299.0
6,3420.0,33,450.0
10,3425.0,38,631.0
15,3430.0,38,821.0
19,3435.0,36,925.0
22,3440.0,26,954.0
25,3445.0,19,872.0
27,3450.0,12,765.0
28,3455.0,3,624.0
27,3460.0,5,443.0
26,3465.0,6,311.0
24,3470.0,7,183.0
21,3475.0,7,156.0
19,3480.0,4,115.0
16,3485.0,5,37.0
13,3490.0,11,59.0
13,3495.0,17,133.0
12,3500.0,22,234.0
12,3505.0,29,365.0
11,3510.0,35,526.0
11,3515.0,38,712.0
14,3520.0,38,902.0
17,3525.0,32,998.0
18,3530.0,26,980.0
22,3535.0,19,859.0
25,3540.0,11,710.0
28,3545.0,6,568.0
27,3550.0,6,432.0
26,3555.0,8,277.0
22,3560.0,9,196.0
19,3565.0,13,252.0
17,3570.0,8,147.0
14,3575.0,7,79.0
10,3580.0,12,90.0
10,3585.0,19,163.0
9,3590.0,25,275.0
10,3595.0,32,421.0
12,3600.0,37,597.0
14,3605.0,38,787.0
15,3610.0,38,977.0
18,3615.0,28,973.0
21,3620.0,22,935.0
22,3625.0,13,837.0
26,3630.0,6,664.0
27,3635.0,4,507.0
26,3640.0,5,334.0
22,3645.0,9,217.0
21,3650.0,9,162.0
18,3655.0,10,144.0
13,3660.0,6,126.0
11,3665.0,10,85.0
12,3670.0,15,112.0
10,3675.0,22,210.0
9,3680.0,29,341.0
8,3685.0,35,503.0
12,3690.0,38,690.0
15,3695.0,38,880.0
17,3700.0,34,980.0
20,3705.0,24,961.0
23,3710.0,17,907.0
27,3715.0,9,746.0
30,3720.0,6,571.0
29,3725.0,7,433.0
28,3730.0,8,271.0
26,3735.0,9,155.0
24,3740.0,11,207.0
20,3745.0,8,192.0
19,3750.0,7,114.0
17,3755.0,14,85.0
17,3760.0,20,171.0
13,3765.0,27,289.0
12,3770.0,33,439.0
12,3775.0,38,622.0
13,3780.0,38,812.0
17,3785.0,38,1002.0
21,3790.0,31,1005.0
23,3795.0,22,973.0
25,3800.0,15,907.0
27,3805.0,7,735.0
30,3810.0,4,543.0
28,3815.0,4,357.0
27,3820.0,5,210.0
26,3825.0,5,136.0
21,3830.0,5,161.0
19,3835.0,3,23.0
16,3840.0,9,39.0
15,3845.0,15,101.0
10,3850.0,21,195.0
9,3855.0,27,319.0
10,3860.0,35,476.0
14,3865.0,38,661.0
16,3870.0,38,851.0
17,3875.0,36,956.0
19,3880.0,26,986.0
20,3885.0,18,895.0
22,3890.0,10,778.0
25,3895.0,2,625.0
26,3900.0,3,431.0
26,3905.0,5,292.0
24,3910.0,8,132.0
21,3915.0,11,148.0
19,3920.0,8,129.0
20,3925.0,5,79.0
20,3930.0,9,64.0
19,3935.0,15,108.0
16,3940.0,22,204.0
14,3945.0,27,327.0
16,3950.0,33,478.0
17,3955.0,38,657.0
20,3960.0,38,847.0
21,3965.0,32,943.0
22,3970.0,24,920.0
24,3975.0,18,804.0
27,3980.0,12,699.0
30,3985.0,9,574.0
27,3990.0,11,432.0
27,3995.0,13,311.0
26,4000.0,15,268.0
22,4005.0,15,343.0
19,4010.0,11,259.0
15,4015.0,8,190.0
14,4020.0,14,137.0
14,4025.0,22,187.0
14,4030.0,28,311.0
12,4035.0,34,467.0
13,4040.0,38,653.0
17,4045.0,38,843.0
21,4050.0,38,1033.0
23,4055.0,28,1024.0
25,4060.0,18,974.0
27,4065.0,11,818.0
28,4070.0,4,675.0
30,4075.0,4,515.0
31,4080.0,5,327.0
30,4085.0,6,156.0
28,4090.0,8,128.0
28,4095.0,8,111.0
24,4100.0,3,78.0
23,4105.0,7,37.0
19,4110.0,13,90.0
17,4115.0,17,165.0
16,4120.0,23,268.0
14,4125.0,29,400.0
15,4130.0,35,562.0
16,4135.0,38,749.0
18,4140.0,34,850.0
19,4145.0,27,846.0
19,4150.0,19,812.0
23,4155.0,11,683.0
23,4160.0,7,597.0
24,4165.0,9,460.0
22,4170.0,10,363.0
18,4175.0,10,248.0
16,4180.0,10,271.0
15,4185.0,5,229.0
11,4190.0,6,116.0
8,4195.0,11,64.0
7,4200.0,17,134.0
7,4205.0,21,230.0
6,4210.0,25,349.0
4,4215.0,31,493.0
3,4220.0,36,663.0
6,4225.0,38,852.0
9,4230.0,30,859.0
11,4235.0,21,828.0
13,4240.0,12,761.0
16,4245.0,5,592.0
18,4250.0,3,446.0
16,4255.0,4,289.0
14,4260.0,5,177.0
10,4265.0,5,97.0
8,4270.0,5,122.0
4,4275.0,3,25.0
2,4280.0,9,43.0
0,4285.0,16,109.0
0,4290.0,21,205.0
0,4295.0,28,332.0
0,4300.0,32,488.0
0,4305.0,37,664.0
1,4310.0,38,852.0
3,4315.0,36,956.0
4,4320.0,27,1027.0
7,4325.0,18,897.0
10,4330.0,9,808.0
12,4335.0,2,612.0
13,4340.0,2,412.0
11,4345.0,4,259.0
10,4350.0,4,124.0
10,4355.0,6,94.0
10,4360.0,5,55.0
9,4365.0,4,25.0
9,4370.0,9,54.0
7,4375.0,15,118.0
4,4380.0,22,215.0
0,4385.0,27,334.0
1,4390.0,33,486.0
2,4395.0,37,664.0
3,4400.0,38,854.0
7,4405.0,32,948.0
10,4410.0,22,880.0
13,4415.0,16,788.0
15,4420.0,8,668.0
17,4425.0,4,521.0
15,4430.0,6,355.0
13,4435.0,9,211.0
11,4440.0,9,143.0
8,4445.0,11,196.0
10,4450.0,5,113.0
8,4455.0,7,61.0
3,4460.0,11,75.0
0,4465.0,15,141.0
0,4470.0,23,237.0
0,4475.0,27,363.0
0,4480.0,32,512.0
5,4485.0,38,691.0
9,4490.0,38,881.0
12,4495.0,29,878.0
14,4500.0,21,842.0
16,4505.0,12,706.0
20,4510.0,4,614.0
18,4515.0,4,440.0
18,4520.0,4,287.0
16,4525.0,5,146.0
15,4530.0,5,120.0
12,4535.0,3,68.0
11,4540.0,2,20.0
5,4545.0,8,30.0
4,4550.0,13,83.0
0,4555.0,19,168.0
0,4560.0,26,286.0
0,4565.0,33,437.0
2,4570.0,36,614.0
2,4575.0,38,804.0
5,4580.0,34,907.0
7,4585.0,24,897.0
8,4590.0,15,843.0
10,4595.0,9,692.0
13,4600.0,3,512.0
12,4605.0,5,401.0
12,4610.0,8,246.0
10,4615.0,9,111.0
5,4620.0,9,156.0
5,4625.0,6,137.0
4,4630.0,7,81.0
3,4635.0,12,78.0
4,4640.0,16,151.0
4,4645.0,21,248.0
0,4650.0,25,365.0
1,4655.0,30,506.0
1,4660.0,36,676.0
5,4665.0,38,864.0
8,4670.0,30,909.0
8,4675.0,20,827.0
10,4680.0,14,761.0
13,4685.0,6,594.0
15,4690.0,2,441.0
12,4695.0,3,279.0
11,4700.0,4,161.0
10,4705.0,5,77.0
7,4710.0,7,106.0
8,4715.0,4,29.0
6,4720.0,9,49.0
4,4725.0,15,111.0
3,4730.0,22,206.0
2,4735.0,27,329.0
2,4740.0,34,485.0
4,4745.0,38,667.0
8,4750.0,38,857.0
8,4755.0,36,958.0
11,4760.0,26,1025.0
13,4765.0,18,893.0
16,4770.0,10,774.0
18,4775.0,3,624.0
17,4780.0,3,431.0
17,4785.0,3,247.0
14,4790.0,3,105.0
10,4795.0,5,91.0
9,4800.0,6,55.0
6,4805.0,5,32.0
2,4810.0,10,57.0
0,4815.0,18,126.0
0,4820.0,23,232.0
0,4825.0,29,366.0
0,4830.0,34,531.0
0,4835.0,36,708.0
2,4840.0,38,896.0
5,4845.0,32,991.0
9,4850.0,24,970.0
12,4855.0,19,843.0
13,4860.0,10,731.0
14,4865.0,7,588.0
13,4870.0,7,420.0
11,4875.0,9,267.0
7,4880.0,11,210.0
4,4885.0,12,268.0
1,4890.0,6,168.0
0,4895.0,7,90.0
0,4900.0,12,81.0
0,4905.0,19,157.0
0,4910.0,24,270.0
0,4915.0,30,409.0
0,4920.0,34,572.0
0,4925.0,34,742.0
4,4930.0,38,929.0
8,4935.0,28,929.0
11,4940.0,21,852.0
12,4945.0,15,754.0
16,4950.0,6,625.0
17,4955.0,8,455.0
16,4960.0,8,336.0
14,4965.0,10,219.0
11,4970.0,12,227.0
10,4975.0,11,215.0
7,4980.0,6,178.0
5,4985.0,10,72.0
3,4990.0,15,108.0
0,4995.0,20,202.0
0,5000.0,28,326.0
0,5005.0,32,476.0
2,5010.0,38,656.0
4,5015.0,38,846.0
6,5020.0,35,949.0
9,5025.0,25,937.0
12,5030.0,18,891.0
16,5035.0,13,745.0
19,5040.0,5,606.0
17,5045.0,7,475.0
16,5050.0,7,315.0
13,5055.0,7,199.0
12,5060.0,10,213.0
9,5065.0,5,174.0
7,5070.0,7,74.0
5,5075.0,14,75.0
1,5080.0,19,160.0
0,5085.0,26,278.0
0,5090.0,31,423.0
0,5095.0,36,596.0
3,5100.0,38,783.0
6,5105.0,38,973.0
9,5110.0,30,979.0
10,5115.0,22,948.0
13,5120.0,12,876.0
15,5125.0,4,686.0
18,5130.0,2,476.0
19,5135.0,2,315.0
16,5140.0,4,140.0
14,5145.0,5,71.0
10,5150.0,6,100.0
9,5155.0,3,22.0
7,5160.0,8,40.0
2,5165.0,14,99.0
0,5170.0,20,189.0
1,5175.0,28,311.0
3,5180.0,33,464.0
5,5185.0,38,646.0
8,5190.0,38,836.0
11,5195.0,36,939.0
13,5200.0,28,1011.0
16,5205.0,20,892.0
19,5210.0,10,816.0
21,5215.0,3,634.0
23,5220.0,5,486.0
21,5225.0,5,345.0
23,5230.0,7,181.0
20,5235.0,7,153.0
20,5240.0,4,105.0
17,5245.0,4,27.0
15,5250.0,10,49.0
13,5255.0,16,115.0
13,5260.0,23,215.0
12,5265.0,28,344.0
17,5270.0,34,499.0
17,5275.0,38,679.0
20,5280.0,38,869.0
21,5285.0,33,967.0
22,5290.0,23,946.0
24,5295.0,20,830.0
26,5300.0,13,732.0
28,5305.0,9,604.0
25,5310.0,12,458.0
23,5315.0,14,336.0
20,5320.0,14,291.0
20,5325.0,14,361.0
17,5330.0,8,269.0
18,5335.0,7,174.0
13,5340.0,9,75.0
11,5345.0,15,132.0
8,5350.0,23,230.0
9,5355.0,28,361.0
9,5360.0,35,524.0
11,5365.0,38,709.0
15,5370.0,38,899.0
18,5375.0,29,901.0
20,5380.0,24,873.0
23,5385.0,15,756.0
25,5390.0,7,647.0
26,5395.0,7,483.0
22,5400.0,8,368.0
20,5405.0,10,236.0
19,5410.0,11,235.0
16,5415.0,9,209.0
13,5420.0,4,164.0
14,5425.0,8,58.0
