,buffer_size,step_time,total_stopped,total_wait_time
1706,53,8835.0,40,1800.0
1707,53,8840.0,63,1912.0
1708,53,8845.0,54,2060.0
1709,53,8850.0,48,2072.0
1710,53,8855.0,45,2038.0
1711,53,8860.0,52,2014.0
1712,53,8865.0,74,2277.0
1713,53,8870.0,70,2321.0
1714,53,8875.0,62,2188.0
1715,53,8880.0,66,2167.0
1716,53,8885.0,67,2462.0
1717,53,8890.0,59,2586.0
1718,53,8895.0,58,2595.0
1719,53,8900.0,44,2310.0
1720,53,8905.0,53,2113.0
1721,53,8910.0,63,1905.0
1722,53,8915.0,53,1877.0
1723,53,8920.0,41,1917.0
1724,53,8925.0,56,2015.0
1725,53,8930.0,56,2109.0
1726,53,8935.0,57,2062.0
1727,53,8940.0,69,2084.0
1728,53,8945.0,71,2404.0
1729,53,8950.0,64,2596.0
1730,53,8955.0,59,2643.0
1731,53,8960.0,61,2704.0
1732,53,8965.0,57,2805.0
1733,53,8970.0,59,2837.0
1734,53,8975.0,61,3014.0
1735,53,8980.0,56,3198.0
1736,53,8985.0,59,3173.0
1737,53,8990.0,67,3257.0
1738,53,8995.0,90,3429.0
1739,53,9000.0,109,3661.0
1740,53,9005.0,94,3760.0
1741,53,9010.0,81,3739.0
1742,53,9015.0,74,3551.0
1743,53,9020.0,85,3455.0
1744,53,9025.0,94,3537.0
1745,53,9030.0,68,3538.0
1746,53,9035.0,71,3281.0
1747,53,9040.0,78,3172.0
1748,53,9045.0,64,3107.0
1749,53,9050.0,62,3070.0
1750,53,9055.0,74,3000.0
1751,53,9060.0,82,3016.0
1752,53,9065.0,64,3062.0
1753,53,9070.0,62,3091.0
1754,53,9075.0,52,3235.0
1755,53,9080.0,53,3207.0
1756,53,9085.0,58,2956.0
1757,53,9090.0,63,2938.0
1758,53,9095.0,69,3173.0
1759,53,9100.0,71,3343.0
1760,53,9105.0,78,3318.0
1761,53,9110.0,81,3458.0
1762,53,9115.0,85,3508.0
1763,53,9120.0,83,3547.0
1764,53,9125.0,74,3548.0
1765,53,9130.0,63,3382.0
1766,53,9135.0,68,3213.0
1767,53,9140.0,66,2947.0
1768,53,9145.0,58,2847.0
1769,53,9150.0,64,2690.0
1770,53,9155.0,65,2807.0
1771,53,9160.0,80,2880.0
1772,53,9165.0,76,2926.0
1773,53,9170.0,84,3068.0
1774,53,9175.0,101,3378.0
1775,53,9180.0,106,3699.0
1776,53,9185.0,95,3929.0
1777,53,9190.0,62,3900.0
1778,53,9195.0,63,3870.0
1779,53,9200.0,46,4057.0
1780,53,9205.0,56,4093.0
1781,53,9210.0,63,3802.0
1782,53,9215.0,58,3634.0
1783,53,9220.0,65,3642.0
1784,53,9225.0,67,3632.0
1785,53,9230.0,82,3281.0
1786,53,9235.0,50,3292.0
1787,53,9240.0,44,3151.0
1788,53,9245.0,60,3331.0
1789,53,9250.0,62,3414.0
1790,53,9255.0,66,3206.0
1791,53,9260.0,69,3234.0
1792,53,9265.0,66,3346.0
1793,53,9270.0,59,3499.0
1794,53,9275.0,84,3541.0
1795,53,9280.0,76,3548.0
1796,53,9285.0,85,3642.0
1797,53,9290.0,76,3578.0
1798,53,9295.0,68,3026.0
1799,53,9300.0,56,2993.0
1800,53,9305.0,74,3039.0
1801,53,9310.0,67,2960.0
1802,53,9315.0,62,2457.0
1803,53,9320.0,69,2372.0
1804,53,9325.0,74,2633.0
1805,53,9330.0,89,2937.0
1806,53,9335.0,91,2912.0
1807,53,9340.0,92,3018.0
1808,53,9345.0,79,3435.0
1809,53,9350.0,64,3581.0
1810,53,9355.0,62,3783.0
1811,53,9360.0,79,3790.0
1812,53,9365.0,88,3812.0
1813,53,9370.0,80,4039.0
1814,53,9375.0,82,4201.0
1815,53,9380.0,62,3932.0
1816,53,9385.0,76,3964.0
1817,53,9390.0,84,4210.0
1818,53,9395.0,97,4156.0
1819,53,9400.0,84,3933.0
1820,53,9405.0,85,3891.0
1821,53,9410.0,100,3967.0
1822,53,9415.0,82,3810.0
1823,53,9420.0,71,3307.0
1824,53,9425.0,80,3245.0
1825,53,9430.0,79,3344.0
1826,53,9435.0,86,3300.0
1827,53,9440.0,73,3001.0
1828,53,9445.0,69,2834.0
1829,53,9450.0,48,2886.0
1830,53,9455.0,40,3100.0
1831,53,9460.0,61,3227.0
1832,53,9465.0,55,2936.0
1833,53,9470.0,56,2593.0
1834,53,9475.0,51,2469.0
1835,53,9480.0,64,2626.0
1836,53,9485.0,73,2755.0
1837,53,9490.0,73,2978.0
1838,53,9495.0,81,3137.0
1839,53,9500.0,81,3252.0
1840,53,9505.0,73,3009.0
1841,53,9510.0,58,2757.0
1842,53,9515.0,54,2549.0
1843,53,9520.0,61,2617.0
1844,53,9525.0,56,2668.0
1845,53,9530.0,75,2869.0
1846,53,9535.0,98,3026.0
1847,53,9540.0,92,3275.0
1848,53,9545.0,86,3504.0
1849,53,9550.0,99,3777.0
1850,53,9555.0,116,4053.0
1851,53,9560.0,118,4303.0
1852,53,9565.0,120,4419.0
1853,53,9570.0,115,4508.0
1854,53,9575.0,111,4648.0
1855,53,9580.0,83,4700.0
1856,53,9585.0,86,4464.0
1857,53,9590.0,88,4348.0
1858,53,9595.0,87,4589.0
1859,53,9600.0,74,4775.0
1860,53,9605.0,84,4782.0
1861,53,9610.0,65,4474.0
1862,53,9615.0,66,4004.0
1863,53,9620.0,51,4277.0
1864,53,9625.0,74,4485.0
1865,53,9630.0,73,4226.0
1866,53,9635.0,65,3869.0
1867,53,9640.0,58,3605.0
1868,53,9645.0,74,3302.0
1869,53,9650.0,71,2963.0
1870,53,9655.0,65,2807.0
1871,53,9660.0,65,2746.0
1872,53,9665.0,60,2624.0
1873,53,9670.0,67,2688.0
1874,53,9675.0,68,2705.0
1875,53,9680.0,66,2841.0
1876,53,9685.0,64,2933.0
1877,53,9690.0,74,2879.0
1878,53,9695.0,64,2860.0
1879,53,9700.0,63,2829.0
1880,53,9705.0,54,2716.0
1881,53,9710.0,57,2409.0
1882,53,9715.0,44,2448.0
1883,53,9720.0,46,2747.0
1884,53,9725.0,56,2586.0
1885,53,9730.0,52,2349.0
1886,53,9735.0,62,2369.0
1887,53,9740.0,60,2542.0
1888,53,9745.0,63,2741.0
1889,53,9750.0,53,2593.0
1890,53,9755.0,68,2626.0
1891,53,9760.0,69,2850.0
1892,53,9765.0,78,2834.0
1893,53,9770.0,63,2966.0
1894,53,9775.0,68,2972.0
1895,53,9780.0,73,2982.0
1896,53,9785.0,87,3005.0
1897,53,9790.0,93,3214.0
1898,53,9795.0,95,3451.0
1899,53,9800.0,77,3535.0
1900,53,9805.0,64,3331.0
1901,53,9810.0,54,3006.0
1902,53,9815.0,44,2969.0
1903,53,9820.0,56,3033.0
1904,53,9825.0,76,3180.0
1905,53,9830.0,67,2994.0
1906,53,9835.0,67,2615.0
1907,53,9840.0,51,2355.0
1908,53,9845.0,52,2170.0
1909,53,9850.0,37,2102.0
1910,53,9855.0,51,2157.0
1911,53,9860.0,43,2155.0
1912,53,9865.0,54,1994.0
1913,53,9870.0,47,2024.0
1914,53,9875.0,51,2119.0
1915,53,9880.0,41,2084.0
1916,53,9885.0,52,1943.0
1917,53,9890.0,44,1898.0
1918,53,9895.0,32,1822.0
1919,53,9900.0,49,1774.0
1920,53,9905.0,43,1827.0
1921,53,9910.0,52,1901.0
1922,53,9915.0,35,1835.0
1923,53,9920.0,49,1777.0
1924,53,9925.0,53,1844.0
1925,53,9930.0,46,1807.0
1926,53,9935.0,42,1864.0
1927,53,9940.0,52,1962.0
1928,53,9945.0,49,1947.0
1929,53,9950.0,57,1846.0
1930,53,9955.0,51,1867.0
1931,53,9960.0,45,1867.0
1932,53,9965.0,43,1877.0
1933,53,9970.0,40,1730.0
1934,53,9975.0,49,1899.0
1935,53,9980.0,49,1963.0
1936,53,9985.0,40,1838.0
1937,53,9990.0,35,1703.0
1938,53,9995.0,58,1676.0
1939,53,10000.0,49,1768.0
1940,53,10005.0,53,1770.0
1941,53,10010.0,37,1794.0
1942,53,10015.0,36,1716.0
1943,53,10020.0,44,1771.0
1944,53,10025.0,52,1934.0
1945,53,10030.0,67,2114.0
1946,53,10035.0,72,2307.0
1947,53,10040.0,76,2426.0
1948,53,10045.0,73,2624.0
1949,53,10050.0,83,2856.0
1950,53,10055.0,83,3246.0
1951,53,10060.0,73,3330.0
1952,53,10065.0,60,3023.0
1953,53,10070.0,52,2750.0
1954,53,10075.0,51,2395.0
1955,53,10080.0,71,2557.0
1956,53,10085.0,60,2544.0
1957,53,10090.0,53,2429.0
1958,53,10095.0,56,2249.0
1959,53,10100.0,54,2230.0
1960,53,10105.0,51,2292.0
1961,53,10110.0,47,2272.0
1962,53,10115.0,45,2230.0
1963,53,10120.0,64,2189.0
1964,53,10125.0,69,2426.0
1965,53,10130.0,67,2572.0
1966,53,10135.0,63,2596.0
1967,53,10140.0,48,2508.0
1968,53,10145.0,48,2450.0
1969,53,10150.0,58,2619.0
1970,53,10155.0,56,2583.0
1971,53,10160.0,69,2501.0
1972,53,10165.0,59,2424.0
1973,53,10170.0,69,2680.0
1974,53,10175.0,59,2936.0
1975,53,10180.0,79,3057.0
1976,53,10185.0,81,3004.0
1977,53,10190.0,67,3037.0
1978,53,10195.0,66,3011.0
1979,53,10200.0,52,2799.0
1980,53,10205.0,54,2324.0
1981,53,10210.0,65,2225.0
1982,53,10215.0,60,2508.0
1983,53,10220.0,65,2650.0
1984,53,10225.0,66,2552.0
1985,53,10230.0,66,2502.0
1986,53,10235.0,66,2549.0
1987,53,10240.0,55,2476.0
1988,53,10245.0,49,2265.0
1989,53,10250.0,49,2073.0
1990,53,10255.0,57,2015.0
1991,53,10260.0,63,2289.0
1992,53,10265.0,52,2169.0
1993,53,10270.0,44,1908.0
1994,53,10275.0,40,1649.0
1995,53,10280.0,49,1737.0
1996,53,10285.0,57,1892.0
1997,53,10290.0,34,1821.0
1998,53,10295.0,40,1647.0
1999,53,10300.0,54,1762.0
2000,53,10305.0,57,1939.0
2001,53,10310.0,64,1965.0
2002,53,10315.0,53,2041.0
2003,53,10320.0,46,1966.0
2004,53,10325.0,45,2081.0
2005,53,10330.0,37,1992.0
2006,53,10335.0,35,2071.0
2007,53,10340.0,53,1935.0
2008,53,10345.0,49,1923.0
2009,53,10350.0,41,1841.0
2010,53,10355.0,48,1808.0
2011,53,10360.0,39,1746.0
2012,53,10365.0,66,1840.0
2013,53,10370.0,70,2018.0
2014,53,10375.0,63,2124.0
2015,53,10380.0,61,2203.0
2016,53,10385.0,72,2370.0
2017,53,10390.0,71,2449.0
2018,53,10395.0,58,2468.0
2019,53,10400.0,45,2274.0
2020,53,10405.0,44,2130.0
2021,53,10410.0,43,2232.0
2022,53,10415.0,48,2101.0
2023,53,10420.0,35,1924.0
2024,53,10425.0,59,1814.0
2025,53,10430.0,61,1872.0
2026,53,10435.0,53,1838.0
2027,53,10440.0,38,1842.0
2028,53,10445.0,36,1802.0
2029,53,10450.0,37,1706.0
2030,53,10455.0,41,1594.0
2031,53,10460.0,35,1632.0
2032,53,10465.0,35,1611.0
2033,53,10470.0,35,1624.0
2034,53,10475.0,28,1468.0
2035,53,10480.0,33,1388.0
2036,53,10485.0,42,1438.0
2037,53,10490.0,31,1391.0
2038,53,10495.0,41,1326.0
2039,53,10500.0,41,1364.0
2040,53,10505.0,46,1506.0
2041,53,10510.0,41,1702.0
2042,53,10515.0,56,1684.0
2043,53,10520.0,67,1630.0
2044,53,10525.0,60,1740.0
2045,53,10530.0,38,1887.0
2046,53,10535.0,48,1998.0
2047,53,10540.0,51,1964.0
2048,53,10545.0,45,1929.0
2049,53,10550.0,56,1961.0
2050,53,10555.0,62,2097.0
2051,53,10560.0,58,2218.0
2052,53,10565.0,56,2286.0
2053,53,10570.0,56,2395.0
2054,53,10575.0,39,2223.0
2055,53,10580.0,51,2076.0
2056,53,10585.0,54,2118.0
2057,53,10590.0,47,2163.0
2058,53,10595.0,50,2271.0
2059,53,10600.0,71,2449.0
2060,53,10605.0,64,2605.0
2061,53,10610.0,62,2684.0
2062,53,10615.0,70,2855.0
2063,53,10620.0,79,3071.0
2064,53,10625.0,73,2988.0
2065,53,10630.0,63,2816.0
2066,53,10635.0,45,2678.0
2067,53,10640.0,46,2494.0
2068,53,10645.0,55,2497.0
2069,53,10650.0,47,2572.0
2070,53,10655.0,48,2526.0
2071,53,10660.0,56,2474.0
2072,53,10665.0,49,2628.0
2073,53,10670.0,62,2605.0
2074,53,10675.0,48,2517.0
2075,53,10680.0,54,2514.0
2076,53,10685.0,50,2273.0
2077,53,10690.0,43,1873.0
2078,53,10695.0,65,1636.0
2079,53,10700.0,48,1748.0
2080,53,10705.0,37,1811.0
2081,53,10710.0,37,1846.0
2082,53,10715.0,75,1781.0
2083,53,10720.0,64,1839.0
2084,53,10725.0,46,1939.0
2085,53,10730.0,44,2112.0
2086,53,10735.0,51,2085.0
2087,53,10740.0,46,2163.0
2088,53,10745.0,43,2169.0
2089,53,10750.0,60,2290.0
2090,53,10755.0,67,2326.0
2091,53,10760.0,60,2298.0
2092,53,10765.0,62,2265.0
2093,53,10770.0,62,2480.0
2094,53,10775.0,58,2492.0
2095,53,10780.0,46,2461.0
2096,53,10785.0,53,2555.0
2097,53,10790.0,59,2537.0
2098,53,10795.0,45,2409.0
2099,53,10800.0,37,2275.0
2100,53,10805.0,46,2292.0
2101,53,10810.0,62,2451.0
2102,53,10815.0,47,2414.0
2103,53,10820.0,51,2325.0
2104,53,10825.0,42,2365.0
2105,53,10830.0,52,2259.0
2106,53,10835.0,51,1951.0
2107,53,10840.0,55,1888.0
2108,53,10845.0,57,1970.0
2109,53,10850.0,64,2033.0
2110,53,10855.0,37,2007.0
2111,53,10860.0,39,1957.0
2112,53,10865.0,31,1771.0
2113,53,10870.0,46,1511.0
2114,53,10875.0,57,1565.0
2115,53,10880.0,52,1696.0
2116,53,10885.0,30,1862.0
2117,53,10890.0,37,1800.0
2118,53,10895.0,44,1707.0
2119,53,10900.0,45,1771.0
2120,53,10905.0,31,1848.0
2121,53,10910.0,49,1743.0
2122,53,10915.0,55,1818.0
2123,53,10920.0,42,1850.0
2124,53,10925.0,42,1877.0
2125,53,10930.0,35,1885.0
2126,53,10935.0,59,1990.0
2127,53,10940.0,77,2213.0
2128,53,10945.0,65,2296.0
2129,53,10950.0,52,2239.0
2130,53,10955.0,58,2431.0
2131,53,10960.0,71,2772.0
2132,53,10965.0,74,2948.0
2133,53,10970.0,62,2721.0
2134,53,10975.0,65,2393.0
2135,53,10980.0,41,1990.0
2136,53,10985.0,40,1779.0
2137,53,10990.0,31,1712.0
2138,53,10995.0,36,1676.0
2139,53,11000.0,50,1626.0
2140,53,11005.0,53,1591.0
2141,53,11010.0,45,1690.0
2142,53,11015.0,42,1887.0
2143,53,11020.0,46,1757.0
2144,53,11025.0,55,1819.0
2145,53,11030.0,34,1868.0
2146,53,11035.0,49,1817.0
2147,53,11040.0,34,1730.0
2148,53,11045.0,42,1693.0
2149,53,11050.0,39,1826.0
2150,53,11055.0,41,1943.0
2151,53,11060.0,36,1835.0
2152,53,11065.0,50,1749.0
2153,53,11070.0,57,1763.0
2154,53,11075.0,57,1884.0
2155,53,11080.0,49,1938.0
2156,53,11085.0,58,2015.0
2157,53,11090.0,64,2089.0
2158,53,11095.0,52,2109.0
2159,53,11100.0,44,1972.0
2160,53,11105.0,46,1715.0
2161,53,11110.0,48,1559.0
2162,53,11115.0,30,1503.0
2163,53,11120.0,35,1537.0
2164,53,11125.0,38,1560.0
2165,53,11130.0,45,1449.0
2166,53,11135.0,47,1331.0
2167,53,11140.0,33,1295.0
2168,53,11145.0,50,1372.0
2169,53,11150.0,39,1413.0
2170,53,11155.0,49,1510.0
2171,53,11160.0,41,1547.0
2172,53,11165.0,48,1444.0
2173,53,11170.0,28,1515.0
2174,53,11175.0,50,1713.0
2175,53,11180.0,43,1722.0
2176,53,11185.0,47,1619.0
2177,53,11190.0,38,1583.0
2178,53,11195.0,54,1518.0
2179,53,11200.0,44,1681.0
2180,53,11205.0,39,1630.0
2181,53,11210.0,36,1582.0
2182,53,11215.0,48,1463.0
2183,53,11220.0,43,1423.0
2184,53,11225.0,44,1533.0
2185,53,11230.0,30,1478.0
2186,53,11235.0,34,1389.0
2187,53,11240.0,37,1396.0
2188,53,11245.0,44,1437.0
2189,53,11250.0,33,1376.0
2190,53,11255.0,38,1246.0
2191,53,11260.0,33,1315.0
2192,53,11265.0,38,1379.0
2193,53,11270.0,32,1334.0
2194,53,11275.0,36,1219.0
2195,53,11280.0,30,1163.0
2196,53,11285.0,32,1211.0
2197,53,11290.0,36,1298.0
2198,53,11295.0,37,1245.0
2199,53,11300.0,45,1262.0
2200,53,11305.0,39,1344.0
2201,53,11310.0,27,1462.0
2202,53,11315.0,34,1560.0
2203,53,11320.0,43,1477.0
2204,53,11325.0,64,1571.0
2205,53,11330.0,47,1822.0
2206,53,11335.0,55,1908.0
2207,53,11340.0,63,2056.0
2208,53,11345.0,75,2211.0
2209,53,11350.0,61,2316.0
2210,53,11355.0,53,2200.0
2211,53,11360.0,52,2301.0
2212,53,11365.0,47,2415.0
2213,53,11370.0,44,2282.0
2214,53,11375.0,52,2157.0
2215,53,11380.0,53,2042.0
2216,53,11385.0,42,2052.0
2217,53,11390.0,39,1942.0
2218,53,11395.0,47,1880.0
2219,53,11400.0,48,1731.0
2220,53,11405.0,42,1489.0
2221,53,11410.0,43,1419.0
2222,53,11415.0,45,1484.0
2223,53,11420.0,34,1589.0
2224,53,11425.0,42,1609.0
2225,53,11430.0,48,1688.0
2226,53,11435.0,38,1722.0
2227,53,11440.0,27,1848.0
2228,53,11445.0,49,1862.0
2229,53,11450.0,66,1842.0
2230,53,11455.0,60,1976.0
2231,53,11460.0,41,2156.0
2232,53,11465.0,54,2193.0
2233,53,11470.0,31,2104.0
2234,53,11475.0,35,1972.0
2235,53,11480.0,38,1932.0
2236,53,11485.0,48,1992.0
2237,53,11490.0,51,1776.0
2238,53,11495.0,51,1545.0
2239,53,11500.0,40,1489.0
2240,53,11505.0,41,1457.0
2241,53,11510.0,35,1584.0
2242,53,11515.0,35,1595.0
2243,53,11520.0,44,1591.0
2244,53,11525.0,38,1544.0
2245,53,11530.0,29,1471.0
2246,53,11535.0,40,1398.0
2247,53,11540.0,38,1349.0
2248,53,11545.0,37,1285.0
2249,53,11550.0,31,1292.0
2250,53,11555.0,33,1297.0
2251,53,11560.0,41,1235.0
2252,53,11565.0,40,1276.0
2253,53,11570.0,29,1269.0
2254,53,11575.0,33,1299.0
2255,53,11580.0,30,1203.0
2256,53,11585.0,27,1191.0
2257,53,11590.0,41,1201.0
2258,53,11595.0,47,1201.0
2259,53,11600.0,35,1175.0
2260,53,11605.0,32,1114.0
2261,53,11610.0,33,1168.0
2262,53,11615.0,40,1181.0
2263,53,11620.0,36,1210.0
2264,53,11625.0,37,1332.0
2265,53,11630.0,27,1387.0
2266,53,11635.0,39,1346.0
2267,53,11640.0,26,1388.0
2268,53,11645.0,39,1348.0
2269,53,11650.0,33,1374.0
2270,53,11655.0,29,1301.0
2271,53,11660.0,47,1456.0
2272,53,11665.0,44,1551.0
2273,53,11670.0,35,1420.0
2274,53,11675.0,47,1430.0
2275,53,11680.0,42,1487.0
2276,53,11685.0,55,1615.0
2277,53,11690.0,51,1665.0
2278,53,11695.0,49,1658.0
2279,53,11700.0,59,1736.0
2280,53,11705.0,35,1815.0
2281,53,11710.0,57,1929.0
2282,53,11715.0,50,1920.0
2283,53,11720.0,59,1954.0
2284,53,11725.0,41,2060.0
2285,53,11730.0,54,2233.0
2286,53,11735.0,75,2497.0
2287,53,11740.0,84,2738.0
2288,53,11745.0,75,2979.0
2289,53,11750.0,59,3133.0
2290,53,11755.0,60,3102.0
2291,53,11760.0,42,2991.0
2292,53,11765.0,58,2927.0
2293,53,11770.0,60,2887.0
2294,53,11775.0,66,2769.0
2295,53,11780.0,36,2576.0
2296,53,11785.0,33,2430.0
2297,53,11790.0,43,2203.0
2298,53,11795.0,54,2293.0
2299,53,11800.0,37,2260.0
2300,53,11805.0,37,2175.0
2301,53,11810.0,51,2202.0
2302,53,11815.0,61,2188.0
2303,53,11820.0,48,2040.0
2304,53,11825.0,55,1967.0
2305,53,11830.0,66,2232.0
2306,53,11835.0,67,2458.0
2307,53,11840.0,60,2417.0
2308,53,11845.0,68,2364.0
2309,53,11850.0,63,2487.0
2310,53,11855.0,73,2485.0
2311,53,11860.0,57,2226.0
2312,53,11865.0,50,2070.0
2313,53,11870.0,30,1895.0
2314,53,11875.0,38,1752.0
2315,53,11880.0,41,1627.0
2316,53,11885.0,46,1482.0
2317,53,11890.0,32,1513.0
2318,53,11895.0,38,1611.0
2319,53,11900.0,38,1645.0
2320,53,11905.0,45,1619.0
2321,53,11910.0,31,1485.0
2322,53,11915.0,36,1551.0
2323,53,11920.0,36,1561.0
2324,53,11925.0,45,1545.0
2325,53,11930.0,39,1429.0
2326,53,11935.0,35,1370.0
2327,53,11940.0,30,1350.0
2328,53,11945.0,39,1268.0
2329,53,11950.0,29,1310.0
2330,53,11955.0,34,1321.0
2331,53,11960.0,38,1276.0
2332,53,11965.0,40,1188.0
2333,53,11970.0,38,1250.0
2334,53,11975.0,38,1368.0
2335,53,11980.0,38,1394.0
2336,53,11985.0,28,1227.0
2337,53,11990.0,22,1061.0
2338,53,11995.0,47,1092.0
2339,53,12000.0,42,1135.0
2340,53,12005.0,48,1191.0
2341,53,12010.0,39,1241.0
2342,53,12015.0,44,1227.0
2343,53,12020.0,38,1344.0
2344,53,12025.0,28,1371.0
2345,53,12030.0,26,1384.0
2346,53,12035.0,40,1243.0
2347,53,12040.0,43,1199.0
2348,53,12045.0,32,1362.0
2349,53,12050.0,20,1385.0
2350,53,12055.0,33,1316.0
2351,53,12060.0,44,1352.0
2352,53,12065.0,48,1546.0
2353,53,12070.0,26,1555.0
2354,53,12075.0,33,1350.0
2355,53,12080.0,39,1279.0
2356,53,12085.0,40,1270.0
2357,53,12090.0,27,1315.0
2358,53,12095.0,32,1285.0
2359,53,12100.0,32,1154.0
2360,53,12105.0,34,1101.0
2361,53,12110.0,34,1142.0
2362,53,12115.0,28,1160.0
2363,53,12120.0,38,1101.0
2364,53,12125.0,38,1023.0
2365,53,12130.0,21,1006.0
2366,53,12135.0,24,1063.0
2367,53,12140.0,29,1052.0
2368,53,12145.0,29,977.0
2369,53,12150.0,35,950.0
2370,53,12155.0,34,937.0
2371,53,12160.0,40,973.0
2372,53,12165.0,36,1061.0
2373,53,12170.0,28,1111.0
2374,53,12175.0,43,1168.0
2375,53,12180.0,40,1099.0
2376,53,12185.0,48,1025.0
2377,53,12190.0,20,1035.0
2378,53,12195.0,32,1097.0
2379,53,12200.0,28,1029.0
2380,53,12205.0,41,1019.0
2381,53,12210.0,27,1123.0
2382,53,12215.0,27,1249.0
2383,53,12220.0,28,1185.0
2384,53,12225.0,31,1130.0
2385,53,12230.0,32,1142.0
2386,53,12235.0,27,1189.0
2387,53,12240.0,22,1187.0
2388,53,12245.0,27,1139.0
2389,53,12250.0,31,1173.0
2390,53,12255.0,29,1108.0
2391,53,12260.0,26,1137.0
2392,53,12265.0,46,1243.0
2393,53,12270.0,31,1254.0
2394,53,12275.0,37,1213.0
2395,53,12280.0,43,1381.0
2396,53,12285.0,39,1389.0
2397,53,12290.0,45,1535.0
2398,53,12295.0,42,1494.0
2399,53,12300.0,35,1424.0
2400,53,12305.0,47,1370.0
2401,53,12310.0,41,1308.0
2402,53,12315.0,35,1418.0
2403,53,12320.0,34,1417.0
2404,53,12325.0,38,1398.0
2405,53,12330.0,50,1368.0
2406,53,12335.0,50,1611.0
2407,53,12340.0,61,1822.0
2408,53,12345.0,52,1942.0
2409,53,12350.0,45,1729.0
2410,53,12355.0,46,1552.0
2411,53,12360.0,34,1534.0
2412,53,12365.0,55,1736.0
2413,53,12370.0,51,1714.0
2414,53,12375.0,47,1496.0
2415,53,12380.0,37,1408.0
2416,53,12385.0,37,1451.0
2417,53,12390.0,43,1522.0
2418,53,12395.0,49,1428.0
2419,53,12400.0,40,1556.0
2420,53,12405.0,38,1557.0
2421,53,12410.0,48,1703.0
2422,53,12415.0,53,1667.0
2423,53,12420.0,34,1770.0
2424,53,12425.0,44,1706.0
2425,53,12430.0,60,1830.0
2426,53,12435.0,66,1987.0
2427,53,12440.0,54,2154.0
2428,53,12445.0,39,2115.0
2429,53,12450.0,59,2270.0
2430,53,12455.0,56,2218.0
2431,53,12460.0,52,2046.0
2432,53,12465.0,36,2041.0
2433,53,12470.0,45,2017.0
2434,53,12475.0,43,1868.0
2435,53,12480.0,40,1847.0
2436,53,12485.0,40,1812.0
2437,53,12490.0,47,1990.0
2438,53,12495.0,27,1817.0
2439,53,12500.0,42,1620.0
2440,53,12505.0,49,1539.0
2441,53,12510.0,52,1543.0
2442,53,12515.0,27,1540.0
2443,53,12520.0,33,1473.0
2444,53,12525.0,30,1444.0
2445,53,12530.0,53,1377.0
2446,53,12535.0,35,1476.0
2447,53,12540.0,29,1481.0
2448,53,12545.0,27,1396.0
2449,53,12550.0,50,1375.0
2450,53,12555.0,37,1458.0
2451,53,12560.0,53,1492.0
2452,53,12565.0,29,1386.0
2453,53,12570.0,38,1314.0
2454,53,12575.0,51,1426.0
2455,53,12580.0,43,1454.0
2456,53,12585.0,47,1408.0
2457,53,12590.0,51,1375.0
2458,53,12595.0,39,1592.0
2459,53,12600.0,31,1590.0
2460,53,12605.0,28,1393.0
2461,53,12610.0,43,1317.0
2462,53,12615.0,37,1419.0
2463,53,12620.0,47,1544.0
2464,53,12625.0,36,1459.0
2465,53,12630.0,37,1306.0
2466,53,12635.0,38,1375.0
2467,53,12640.0,44,1478.0
2468,53,12645.0,21,1505.0
2469,53,12650.0,42,1265.0
2470,53,12655.0,46,1122.0
2471,53,12660.0,43,1145.0
2472,53,12665.0,30,1252.0
2473,53,12670.0,31,1181.0
2474,53,12675.0,41,1136.0
2475,53,12680.0,47,1216.0
2476,53,12685.0,33,1278.0
2477,53,12690.0,25,1289.0
2478,53,12695.0,31,1241.0
2479,53,12700.0,34,1239.0
2480,53,12705.0,36,1316.0
2481,53,12710.0,31,1240.0
2482,53,12715.0,27,1145.0
2483,53,12720.0,36,1106.0
2484,53,12725.0,28,1183.0
2485,53,12730.0,34,1157.0
2486,53,12735.0,32,1156.0
2487,53,12740.0,41,1245.0
2488,53,12745.0,36,1302.0
2489,53,12750.0,33,1199.0
2490,53,12755.0,45,1113.0
2491,53,12760.0,34,1212.0
2492,53,12765.0,29,1236.0
2493,53,12770.0,34,1365.0
2494,53,12775.0,40,1341.0
2495,53,12780.0,41,1456.0
2496,53,12785.0,41,1498.0
2497,53,12790.0,33,1507.0
2498,53,12795.0,24,1559.0
2499,53,12800.0,31,1583.0
2500,53,12805.0,43,1412.0
2501,53,12810.0,53,1531.0
2502,53,12815.0,47,1686.0
2503,53,12820.0,42,1653.0
2504,53,12825.0,48,1471.0
2505,53,12830.0,66,1603.0
2506,53,12835.0,55,1585.0
2507,53,12840.0,34,1634.0
2508,53,12845.0,45,1611.0
2509,53,12850.0,54,1610.0
2510,53,12855.0,53,1654.0
2511,53,12860.0,36,1591.0
2512,53,12865.0,38,1496.0
2513,53,12870.0,39,1504.0
2514,53,12875.0,47,1439.0
2515,53,12880.0,36,1444.0
2516,53,12885.0,47,1385.0
2517,53,12890.0,58,1472.0
2518,53,12895.0,44,1485.0
2519,53,12900.0,43,1457.0
2520,53,12905.0,42,1486.0
2521,53,12910.0,53,1610.0
2522,53,12915.0,52,1732.0
2523,53,12920.0,40,1750.0
2524,53,12925.0,45,1800.0
2525,53,12930.0,59,1915.0
2526,53,12935.0,55,2090.0
2527,53,12940.0,46,2072.0
