,buffer_size,step_time,total_stopped,total_wait_time
1636,1600,8485.0,33,1613.0
1637,1600,8490.0,37,1544.0
1638,1600,8495.0,38,1575.0
1639,1600,8500.0,43,1411.0
1640,1600,8505.0,47,1389.0
1641,1600,8510.0,42,1464.0
1642,1601,8515.0,35,1661.0
1643,1600,8520.0,49,1729.0
1644,1600,8525.0,62,1756.0
1645,1600,8530.0,69,1876.0
1646,1600,8535.0,76,2022.0
1647,1600,8540.0,59,2329.0
1648,1600,8545.0,50,2404.0
1649,1600,8550.0,56,2503.0
1650,1600,8555.0,56,2617.0
1651,1600,8560.0,64,2502.0
1652,1600,8565.0,65,2580.0
1653,1600,8570.0,60,2681.0
1654,1600,8575.0,51,2557.0
1655,1600,8580.0,45,2416.0
1656,1600,8585.0,38,2255.0
1657,1601,8590.0,40,2350.0
1658,1601,8595.0,29,2462.0
1659,1601,8600.0,30,2378.0
1660,1601,8605.0,26,2305.0
1661,1601,8610.0,35,2014.0
1662,1602,8615.0,49,1899.0
1663,1602,8620.0,37,2096.0
1664,1602,8625.0,34,2141.0
1665,1602,8630.0,44,2252.0
1666,1602,8635.0,50,2162.0
1667,1602,8640.0,50,2029.0
1668,1603,8645.0,55,1927.0
1669,1603,8650.0,45,1935.0
1670,1603,8655.0,41,1684.0
1671,1603,8660.0,60,1738.0
1672,1603,8665.0,38,1761.0
1673,1603,8670.0,32,1687.0
1674,1604,8675.0,29,1672.0
1675,1604,8680.0,39,1599.0
1676,1607,8685.0,58,1638.0
1677,1607,8690.0,59,1890.0
1678,1607,8695.0,57,2036.0
1679,1607,8700.0,45,2062.0
1680,1607,8705.0,36,1903.0
1681,1607,8710.0,49,1986.0
1682,1607,8715.0,62,2251.0
1683,1607,8720.0,47,2403.0
1684,1607,8725.0,51,2468.0
1685,1607,8730.0,38,2466.0
1686,1608,8735.0,54,2418.0
1687,1608,8740.0,62,2542.0
1688,1608,8745.0,52,2448.0
1689,1608,8750.0,50,2295.0
1690,1608,8755.0,34,2052.0
1691,1608,8760.0,48,1818.0
1692,1608,8765.0,52,1910.0
1693,1608,8770.0,58,2162.0
1694,1608,8775.0,64,2222.0
1695,1608,8780.0,57,2371.0
1696,1608,8785.0,55,2599.0
1697,1608,8790.0,55,2718.0
1698,1608,8795.0,59,2740.0
1699,1608,8800.0,58,2429.0
1700,1608,8805.0,49,2465.0
1701,1608,8810.0,43,2536.0
1702,1608,8815.0,48,2569.0
1703,1608,8820.0,37,2416.0
1704,1608,8825.0,38,2307.0
1705,1608,8830.0,56,2205.0
1706,1608,8835.0,61,2246.0
1707,1608,8840.0,42,2207.0
1708,1608,8845.0,38,2307.0
1709,1608,8850.0,50,2417.0
1710,1608,8855.0,39,2265.0
1711,1608,8860.0,39,2194.0
1712,1608,8865.0,45,2235.0
1713,1608,8870.0,38,2125.0
1714,1608,8875.0,38,1648.0
1715,1608,8880.0,53,1539.0
1716,1608,8885.0,57,1619.0
1717,1608,8890.0,64,1818.0
1718,1608,8895.0,51,1927.0
1719,1608,8900.0,55,2073.0
1720,1608,8905.0,46,2073.0
1721,1608,8910.0,30,1997.0
1722,1608,8915.0,46,1958.0
1723,1608,8920.0,47,1938.0
1724,1608,8925.0,47,1982.0
1725,1608,8930.0,45,2148.0
1726,1608,8935.0,26,2146.0
1727,1608,8940.0,33,2148.0
1728,1608,8945.0,42,2057.0
1729,1608,8950.0,48,2022.0
1730,1608,8955.0,38,1873.0
1731,1608,8960.0,37,1716.0
1732,1608,8965.0,39,1804.0
1733,1608,8970.0,36,1966.0
1734,1608,8975.0,34,1899.0
1735,1608,8980.0,43,1846.0
1736,1609,8985.0,32,1832.0
1737,1608,8990.0,31,1659.0
1738,1608,8995.0,41,1670.0
1739,1608,9000.0,47,1738.0
1740,1608,9005.0,38,1712.0
1741,1608,9010.0,42,1743.0
1742,1608,9015.0,31,1711.0
1743,1608,9020.0,43,1700.0
1744,1608,9025.0,45,1673.0
1745,1608,9030.0,47,1813.0
1746,1608,9035.0,38,1702.0
1747,1608,9040.0,31,1497.0
1748,1608,9045.0,23,1444.0
1749,1608,9050.0,38,1543.0
1750,1608,9055.0,36,1548.0
1751,1608,9060.0,42,1661.0
1752,1608,9065.0,34,1661.0
1753,1608,9070.0,42,1427.0
1754,1608,9075.0,41,1400.0
1755,1608,9080.0,47,1671.0
1756,1608,9085.0,50,1853.0
1757,1608,9090.0,55,1871.0
1758,1608,9095.0,52,1737.0
1759,1608,9100.0,46,1772.0
1760,1608,9105.0,54,1920.0
1761,1608,9110.0,33,2033.0
1762,1608,9115.0,40,2174.0
1763,1608,9120.0,29,2331.0
1764,1608,9125.0,24,2143.0
1765,1608,9130.0,38,2086.0
1766,1608,9135.0,29,2139.0
1767,1608,9140.0,54,2133.0
1768,1608,9145.0,54,2172.0
1769,1608,9150.0,37,2109.0
1770,1608,9155.0,50,2100.0
1771,1608,9160.0,29,1908.0
1772,1608,9165.0,53,1664.0
1773,1608,9170.0,44,1653.0
1774,1608,9175.0,40,1731.0
1775,1608,9180.0,43,1776.0
1776,1608,9185.0,41,1829.0
1777,1608,9190.0,71,1880.0
1778,1608,9195.0,55,2161.0
1779,1608,9200.0,55,2039.0
1780,1608,9205.0,49,2064.0
1781,1608,9210.0,44,2258.0
1782,1608,9215.0,37,2123.0
1783,1608,9220.0,48,1855.0
1784,1608,9225.0,34,1856.0
1785,1609,9230.0,31,1825.0
1786,1610,9235.0,48,1843.0
1787,1610,9240.0,42,1838.0
1788,1610,9245.0,40,1806.0
1789,1610,9250.0,44,1880.0
1790,1610,9255.0,55,1896.0
1791,1610,9260.0,47,1922.0
1792,1610,9265.0,44,2093.0
1793,1610,9270.0,44,2038.0
1794,1610,9275.0,49,1810.0
1795,1610,9280.0,46,1745.0
1796,1610,9285.0,38,1756.0
1797,1610,9290.0,36,1763.0
1798,1610,9295.0,39,1833.0
1799,1610,9300.0,51,2014.0
1800,1610,9305.0,40,2087.0
1801,1610,9310.0,43,1946.0
1802,1610,9315.0,40,1937.0
1803,1610,9320.0,57,2021.0
1804,1610,9325.0,59,1963.0
1805,1610,9330.0,48,1812.0
1806,1610,9335.0,45,1933.0
1807,1610,9340.0,44,2085.0
1808,1610,9345.0,58,2041.0
1809,1610,9350.0,48,1974.0
1810,1610,9355.0,46,1909.0
1811,1610,9360.0,22,1842.0
1812,1610,9365.0,34,1842.0
1813,1610,9370.0,61,2042.0
1814,1610,9375.0,49,2147.0
1815,1610,9380.0,49,2028.0
1816,1610,9385.0,50,2009.0
1817,1610,9390.0,62,2075.0
1818,1610,9395.0,59,2143.0
1819,1610,9400.0,39,2158.0
1820,1610,9405.0,43,2239.0
1821,1610,9410.0,45,2250.0
1822,1610,9415.0,35,2260.0
1823,1610,9420.0,62,2262.0
1824,1610,9425.0,55,2282.0
1825,1610,9430.0,45,2285.0
1826,1610,9435.0,41,2180.0
1827,1610,9440.0,53,1991.0
1828,1610,9445.0,45,1943.0
1829,1610,9450.0,46,1799.0
1830,1610,9455.0,34,1797.0
1831,1610,9460.0,40,1912.0
1832,1610,9465.0,28,1878.0
1833,1610,9470.0,33,1807.0
1834,1610,9475.0,42,1746.0
1835,1610,9480.0,28,1635.0
1836,1610,9485.0,43,1574.0
1837,1610,9490.0,48,1600.0
1838,1610,9495.0,51,1773.0
1839,1610,9500.0,53,1873.0
1840,1610,9505.0,27,1966.0
1841,1610,9510.0,35,1796.0
1842,1610,9515.0,29,1619.0
1843,1610,9520.0,33,1651.0
1844,1610,9525.0,50,1671.0
1845,1610,9530.0,48,1600.0
1846,1610,9535.0,41,1688.0
1847,1610,9540.0,58,1894.0
1848,1610,9545.0,44,1926.0
1849,1610,9550.0,59,1905.0
1850,1610,9555.0,51,1814.0
1851,1610,9560.0,50,1971.0
1852,1610,9565.0,56,1992.0
1853,1610,9570.0,65,2089.0
1854,1610,9575.0,81,2467.0
1855,1610,9580.0,76,2768.0
1856,1610,9585.0,61,2928.0
1857,1610,9590.0,43,2694.0
1858,1611,9595.0,36,2418.0
1859,1611,9600.0,54,2477.0
1860,1611,9605.0,36,2689.0
1861,1611,9610.0,45,2611.0
1862,1611,9615.0,40,2658.0
1863,1611,9620.0,60,2658.0
1864,1611,9625.0,64,2673.0
1865,1611,9630.0,59,2737.0
1866,1611,9635.0,50,2616.0
1867,1611,9640.0,45,2553.0
1868,1611,9645.0,44,2704.0
1869,1611,9650.0,60,2899.0
1870,1611,9655.0,59,2950.0
1871,1611,9660.0,56,2829.0
1872,1611,9665.0,51,2759.0
1873,1611,9670.0,49,2784.0
1874,1611,9675.0,54,2524.0
1875,1611,9680.0,60,2292.0
1876,1611,9685.0,66,2091.0
1877,1611,9690.0,60,2282.0
1878,1611,9695.0,45,2185.0
1879,1611,9700.0,44,2192.0
1880,1611,9705.0,41,2307.0
1881,1611,9710.0,38,2268.0
1882,1611,9715.0,50,2280.0
1883,1611,9720.0,40,2343.0
1884,1611,9725.0,31,2261.0
1885,1611,9730.0,52,2280.0
1886,1611,9735.0,45,2087.0
1887,1611,9740.0,47,2139.0
1888,1611,9745.0,36,2092.0
1889,1611,9750.0,37,2024.0
1890,1611,9755.0,51,1873.0
1891,1611,9760.0,58,1841.0
1892,1611,9765.0,68,2179.0
1893,1611,9770.0,39,2260.0
1894,1611,9775.0,45,2267.0
1895,1611,9780.0,74,2311.0
1896,1611,9785.0,59,2316.0
1897,1611,9790.0,46,2442.0
1898,1611,9795.0,47,2370.0
1899,1611,9800.0,55,2383.0
1900,1611,9805.0,55,2588.0
1901,1611,9810.0,49,2718.0
1902,1611,9815.0,50,2550.0
1903,1611,9820.0,44,2149.0
1904,1611,9825.0,38,1841.0
1905,1611,9830.0,51,1911.0
1906,1611,9835.0,44,2176.0
1907,1611,9840.0,36,2163.0
1908,1614,9845.0,43,2004.0
1909,1614,9850.0,62,2019.0
1910,1614,9855.0,56,2286.0
1911,1614,9860.0,49,2379.0
1912,1615,9865.0,53,2438.0
1913,1617,9870.0,49,2397.0
1914,1620,9875.0,58,2358.0
1915,1620,9880.0,42,2336.0
1916,1620,9885.0,51,2341.0
1917,1620,9890.0,56,2497.0
1918,1624,9895.0,48,2370.0
1919,1626,9900.0,52,2229.0
1920,1626,9905.0,30,2145.0
1921,1626,9910.0,32,2180.0
1922,1626,9915.0,39,2278.0
1923,1626,9920.0,54,2234.0
1924,1627,9925.0,48,2244.0
1925,1626,9930.0,28,2079.0
1926,1627,9935.0,33,1998.0
1927,1628,9940.0,38,1874.0
1928,1632,9945.0,40,1955.0
1929,1631,9950.0,32,1823.0
1930,1631,9955.0,31,1832.0
1931,1631,9960.0,38,1735.0
1932,1631,9965.0,37,1707.0
1933,1631,9970.0,38,1806.0
1934,1631,9975.0,36,1658.0
1935,1631,9980.0,34,1658.0
1936,1631,9985.0,41,1584.0
1937,1631,9990.0,46,1673.0
1938,1632,9995.0,47,1728.0
1939,1632,10000.0,49,1980.0
1940,1632,10005.0,40,2066.0
1941,1632,10010.0,56,2210.0
1942,1632,10015.0,68,2217.0
1943,1632,10020.0,68,2351.0
1944,1632,10025.0,64,2525.0
1945,1632,10030.0,57,2609.0
1946,1632,10035.0,69,2486.0
1947,1632,10040.0,57,2366.0
1948,1633,10045.0,59,2333.0
1949,1633,10050.0,40,2280.0
1950,1633,10055.0,46,2043.0
1951,1633,10060.0,59,2143.0
1952,1633,10065.0,63,2176.0
1953,1633,10070.0,51,2410.0
1954,1633,10075.0,55,2582.0
1955,1633,10080.0,42,2619.0
1956,1633,10085.0,73,2799.0
1957,1633,10090.0,83,3105.0
1958,1633,10095.0,47,3282.0
1959,1633,10100.0,42,3203.0
1960,1633,10105.0,59,3316.0
1961,1633,10110.0,66,3368.0
1962,1633,10115.0,59,3199.0
1963,1633,10120.0,48,3312.0
1964,1633,10125.0,67,3507.0
1965,1633,10130.0,66,3654.0
1966,1633,10135.0,56,3596.0
1967,1633,10140.0,46,3144.0
1968,1633,10145.0,48,2783.0
1969,1633,10150.0,56,2517.0
1970,1633,10155.0,63,2514.0
1971,1634,10160.0,62,2752.0
1972,1636,10165.0,64,3025.0
1973,1638,10170.0,66,3118.0
1974,1641,10175.0,65,3234.0
1975,1641,10180.0,68,3142.0
1976,1641,10185.0,59,3145.0
1977,1641,10190.0,51,3194.0
1978,1641,10195.0,44,3226.0
1979,1641,10200.0,42,3161.0
1980,1641,10205.0,58,3417.0
1981,1641,10210.0,52,3246.0
1982,1641,10215.0,58,3193.0
1983,1641,10220.0,62,3202.0
1984,1641,10225.0,70,3117.0
1985,1641,10230.0,66,3267.0
1986,1641,10235.0,54,3225.0
1987,1641,10240.0,53,3225.0
1988,1641,10245.0,54,3115.0
1989,1641,10250.0,61,3145.0
1990,1641,10255.0,83,3221.0
1991,1641,10260.0,80,3345.0
1992,1641,10265.0,66,3481.0
1993,1641,10270.0,56,3602.0
1994,1641,10275.0,59,3713.0
1995,1641,10280.0,75,3769.0
1996,1641,10285.0,75,3751.0
1997,1641,10290.0,89,3754.0
1998,1641,10295.0,69,3840.0
1999,1641,10300.0,59,3994.0
2000,1641,10305.0,69,4372.0
2001,1641,10310.0,71,4375.0
2002,1641,10315.0,67,3706.0
2003,1641,10320.0,86,3353.0
2004,1641,10325.0,101,3230.0
2005,1641,10330.0,71,3190.0
2006,1641,10335.0,59,3146.0
2007,1641,10340.0,60,3046.0
2008,1641,10345.0,53,2951.0
2009,1641,10350.0,39,2836.0
2010,1641,10355.0,36,2335.0
2011,1641,10360.0,35,2207.0
2012,1641,10365.0,54,2200.0
2013,1641,10370.0,46,2327.0
2014,1641,10375.0,34,2271.0
2015,1641,10380.0,32,2165.0
2016,1641,10385.0,43,1959.0
2017,1641,10390.0,36,1842.0
2018,1641,10395.0,37,1803.0
2019,1641,10400.0,33,1792.0
2020,1641,10405.0,32,1646.0
2021,1641,10410.0,34,1603.0
2022,1641,10415.0,21,1478.0
2023,1641,10420.0,29,1432.0
2024,1641,10425.0,33,1502.0
2025,1641,10430.0,38,1610.0
2026,1641,10435.0,34,1684.0
2027,1641,10440.0,48,1637.0
2028,1641,10445.0,47,1720.0
2029,1641,10450.0,39,1748.0
2030,1641,10455.0,30,1695.0
2031,1641,10460.0,33,1682.0
2032,1641,10465.0,37,1559.0
2033,1641,10470.0,42,1471.0
2034,1641,10475.0,40,1605.0
2035,1641,10480.0,45,1726.0
2036,1641,10485.0,41,1838.0
2037,1641,10490.0,46,1889.0
2038,1641,10495.0,51,1887.0
2039,1641,10500.0,48,1997.0
2040,1641,10505.0,38,1990.0
2041,1641,10510.0,38,1940.0
2042,1641,10515.0,48,1964.0
2043,1641,10520.0,54,1959.0
2044,1641,10525.0,46,2094.0
2045,1641,10530.0,46,2093.0
2046,1641,10535.0,44,1979.0
2047,1641,10540.0,45,2029.0
2048,1641,10545.0,52,1987.0
2049,1641,10550.0,68,2310.0
2050,1641,10555.0,55,2272.0
2051,1641,10560.0,46,2317.0
2052,1641,10565.0,34,2286.0
2053,1641,10570.0,37,2123.0
2054,1641,10575.0,44,1948.0
2055,1641,10580.0,34,1963.0
2056,1641,10585.0,56,2123.0
2057,1641,10590.0,66,2178.0
2058,1641,10595.0,64,2196.0
2059,1641,10600.0,45,2026.0
2060,1641,10605.0,36,2020.0
2061,1641,10610.0,32,2089.0
2062,1641,10615.0,32,2090.0
2063,1641,10620.0,49,2127.0
2064,1641,10625.0,40,2037.0
2065,1641,10630.0,53,2255.0
2066,1641,10635.0,66,2436.0
2067,1641,10640.0,71,2435.0
2068,1641,10645.0,94,2726.0
2069,1641,10650.0,96,3017.0
2070,1641,10655.0,108,3388.0
2071,1641,10660.0,89,3711.0
2072,1641,10665.0,67,3712.0
2073,1641,10670.0,74,3670.0
2074,1641,10675.0,62,3662.0
2075,1641,10680.0,95,3677.0
2076,1641,10685.0,84,3921.0
2077,1643,10690.0,85,4011.0
2078,1646,10695.0,57,4123.0
2079,1646,10700.0,66,4134.0
2080,1648,10705.0,81,3999.0
2081,1648,10710.0,72,4111.0
2082,1648,10715.0,73,3998.0
2083,1648,10720.0,75,4301.0
2084,1650,10725.0,80,4371.0
2085,1649,10730.0,65,4107.0
2086,1649,10735.0,49,3723.0
2087,1649,10740.0,48,3353.0
2088,1649,10745.0,40,3058.0
2089,1650,10750.0,28,2721.0
2090,1650,10755.0,58,2686.0
2091,1650,10760.0,67,2827.0
2092,1650,10765.0,47,2694.0
2093,1650,10770.0,44,2510.0
2094,1650,10775.0,39,2300.0
2095,1650,10780.0,55,2157.0
2096,1650,10785.0,70,2216.0
2097,1650,10790.0,72,2419.0
2098,1650,10795.0,48,2746.0
2099,1650,10800.0,28,2631.0
2100,1650,10805.0,34,2589.0
2101,1650,10810.0,36,2393.0
2102,1650,10815.0,46,2404.0
2103,1650,10820.0,38,2267.0
2104,1650,10825.0,39,2091.0
2105,1650,10830.0,36,1875.0
2106,1650,10835.0,54,1856.0
2107,1650,10840.0,63,1946.0
2108,1650,10845.0,56,2031.0
2109,1650,10850.0,55,2115.0
2110,1650,10855.0,50,2119.0
2111,1650,10860.0,55,2094.0
2112,1650,10865.0,60,2286.0
2113,1650,10870.0,54,2364.0
2114,1650,10875.0,60,2379.0
2115,1650,10880.0,59,2463.0
2116,1650,10885.0,69,2517.0
2117,1650,10890.0,69,2563.0
2118,1650,10895.0,43,2667.0
2119,1650,10900.0,49,2690.0
2120,1650,10905.0,54,2691.0
2121,1650,10910.0,60,2766.0
2122,1650,10915.0,58,2770.0
2123,1650,10920.0,34,2884.0
2124,1651,10925.0,51,3058.0
2125,1652,10930.0,47,3179.0
2126,1652,10935.0,61,3053.0
2127,1652,10940.0,77,3164.0
2128,1652,10945.0,65,3232.0
2129,1652,10950.0,47,3353.0
2130,1652,10955.0,53,3540.0
2131,1653,10960.0,65,3690.0
2132,1653,10965.0,53,3638.0
2133,1653,10970.0,40,3495.0
2134,1653,10975.0,33,3074.0
2135,1653,10980.0,38,2990.0
2136,1653,10985.0,59,2946.0
2137,1653,10990.0,32,2897.0
2138,1653,10995.0,54,2942.0
2139,1653,11000.0,53,3142.0
2140,1653,11005.0,56,2988.0
2141,1653,11010.0,65,3122.0
2142,1653,11015.0,46,3075.0
2143,1653,11020.0,41,2828.0
2144,1653,11025.0,50,2735.0
2145,1653,11030.0,50,2553.0
2146,1653,11035.0,70,2541.0
2147,1653,11040.0,58,2621.0
2148,1653,11045.0,57,2574.0
2149,1653,11050.0,49,2710.0
2150,1654,11055.0,40,2696.0
2151,1654,11060.0,49,2466.0
2152,1654,11065.0,59,2364.0
2153,1654,11070.0,59,2362.0
2154,1654,11075.0,35,2368.0
2155,1654,11080.0,35,2290.0
2156,1654,11085.0,52,2225.0
2157,1654,11090.0,67,2239.0
2158,1654,11095.0,63,2358.0
2159,1654,11100.0,44,2324.0
2160,1654,11105.0,42,2372.0
2161,1654,11110.0,34,2115.0
2162,1654,11115.0,54,2013.0
2163,1654,11120.0,70,2154.0
2164,1654,11125.0,38,2068.0
2165,1654,11130.0,49,1992.0
2166,1654,11135.0,45,2031.0
2167,1654,11140.0,44,2075.0
2168,1654,11145.0,54,2081.0
2169,1654,11150.0,36,2011.0
2170,1654,11155.0,36,1899.0
2171,1654,11160.0,37,1829.0
2172,1654,11165.0,53,1825.0
2173,1654,11170.0,49,1818.0
2174,1654,11175.0,54,1880.0
2175,1654,11180.0,31,1851.0
2176,1654,11185.0,21,1689.0
2177,1654,11190.0,42,1717.0
2178,1654,11195.0,55,1764.0
2179,1654,11200.0,49,1858.0
2180,1654,11205.0,35,1863.0
2181,1654,11210.0,23,1717.0
2182,1654,11215.0,22,1548.0
2183,1654,11220.0,38,1689.0
2184,1654,11225.0,54,1884.0
2185,1654,11230.0,34,1815.0
2186,1654,11235.0,41,1741.0
2187,1654,11240.0,29,1606.0
2188,1654,11245.0,40,1592.0
2189,1654,11250.0,48,1641.0
2190,1654,11255.0,29,1772.0
2191,1654,11260.0,45,1833.0
2192,1654,11265.0,34,1719.0
2193,1654,11270.0,49,1605.0
2194,1654,11275.0,48,1598.0
2195,1654,11280.0,36,1727.0
2196,1654,11285.0,34,1683.0
2197,1654,11290.0,38,1605.0
2198,1654,11295.0,37,1519.0
2199,1654,11300.0,46,1562.0
2200,1654,11305.0,24,1625.0
2201,1654,11310.0,26,1571.0
2202,1654,11315.0,32,1495.0
2203,1654,11320.0,62,1528.0
2204,1654,11325.0,45,1608.0
2205,1654,11330.0,32,1674.0
2206,1654,11335.0,35,1697.0
2207,1654,11340.0,43,1707.0
2208,1655,11345.0,62,1721.0
2209,1654,11350.0,53,1807.0
2210,1655,11355.0,42,1760.0
2211,1655,11360.0,23,1716.0
2212,1658,11365.0,21,1828.0
2213,1658,11370.0,30,1935.0
2214,1658,11375.0,40,1859.0
2215,1658,11380.0,53,1756.0
2216,1658,11385.0,34,1633.0
2217,1658,11390.0,39,1543.0
2218,1658,11395.0,30,1575.0
2219,1658,11400.0,46,1563.0
2220,1658,11405.0,45,1679.0
2221,1658,11410.0,37,1669.0
2222,1658,11415.0,35,1520.0
2223,1658,11420.0,29,1427.0
2224,1658,11425.0,46,1474.0
2225,1658,11430.0,38,1560.0
2226,1658,11435.0,34,1517.0
2227,1658,11440.0,25,1448.0
2228,1658,11445.0,22,1363.0
2229,1658,11450.0,33,1369.0
2230,1658,11455.0,37,1427.0
2231,1658,11460.0,28,1355.0
2232,1658,11465.0,29,1341.0
2233,1658,11470.0,21,1321.0
2234,1658,11475.0,13,1191.0
2235,1658,11480.0,36,1209.0
2236,1658,11485.0,50,1242.0
2237,1658,11490.0,34,1299.0
2238,1658,11495.0,30,1351.0
2239,1658,11500.0,33,1295.0
2240,1658,11505.0,39,1356.0
2241,1658,11510.0,45,1509.0
2242,1658,11515.0,40,1594.0
2243,1658,11520.0,24,1522.0
2244,1658,11525.0,22,1395.0
2245,1658,11530.0,39,1303.0
2246,1658,11535.0,31,1283.0
2247,1658,11540.0,30,1297.0
2248,1658,11545.0,24,1266.0
2249,1658,11550.0,44,1310.0
2250,1658,11555.0,47,1403.0
2251,1658,11560.0,48,1448.0
2252,1658,11565.0,44,1508.0
2253,1658,11570.0,49,1532.0
2254,1658,11575.0,58,1747.0
2255,1658,11580.0,48,1911.0
2256,1658,11585.0,44,2104.0
2257,1658,11590.0,46,2202.0
2258,1658,11595.0,56,2143.0
2259,1658,11600.0,39,2162.0
2260,1658,11605.0,42,2292.0
2261,1658,11610.0,36,2391.0
2262,1658,11615.0,38,2301.0
2263,1658,11620.0,40,2375.0
2264,1658,11625.0,22,2175.0
2265,1658,11630.0,30,1914.0
2266,1658,11635.0,43,1708.0
2267,1658,11640.0,39,1759.0
2268,1658,11645.0,42,1786.0
2269,1658,11650.0,36,1829.0
2270,1658,11655.0,29,1806.0
2271,1658,11660.0,29,1710.0
2272,1658,11665.0,37,1644.0
2273,1658,11670.0,50,1732.0
2274,1658,11675.0,51,1816.0
2275,1658,11680.0,42,1805.0
2276,1658,11685.0,56,1799.0
2277,1658,11690.0,65,1874.0
2278,1658,11695.0,64,1944.0
2279,1658,11700.0,69,2129.0
2280,1658,11705.0,54,2220.0
2281,1658,11710.0,60,2293.0
2282,1658,11715.0,51,2354.0
2283,1658,11720.0,51,2294.0
2284,1658,11725.0,38,2198.0
2285,1658,11730.0,44,2117.0
2286,1658,11735.0,60,2268.0
2287,1658,11740.0,58,2297.0
2288,1658,11745.0,64,2371.0
2289,1658,11750.0,53,2407.0
2290,1658,11755.0,46,2558.0
2291,1658,11760.0,63,2568.0
2292,1658,11765.0,60,2394.0
2293,1658,11770.0,51,2353.0
2294,1658,11775.0,42,2095.0
2295,1658,11780.0,38,2234.0
2296,1658,11785.0,71,2312.0
2297,1658,11790.0,72,2434.0
2298,1658,11795.0,75,2619.0
2299,1658,11800.0,45,2695.0
2300,1658,11805.0,37,2651.0
2301,1658,11810.0,48,2757.0
2302,1658,11815.0,51,2763.0
2303,1658,11820.0,63,2584.0
2304,1658,11825.0,43,2345.0
2305,1658,11830.0,38,2211.0
2306,1658,11835.0,38,2100.0
2307,1658,11840.0,43,1870.0
2308,1658,11845.0,43,1899.0
2309,1658,11850.0,67,2106.0
2310,1658,11855.0,53,2333.0
2311,1658,11860.0,61,2247.0
2312,1658,11865.0,69,2319.0
2313,1658,11870.0,69,2394.0
2314,1658,11875.0,75,2531.0
2315,1658,11880.0,36,2510.0
2316,1658,11885.0,42,2300.0
2317,1658,11890.0,42,2312.0
2318,1658,11895.0,53,2334.0
2319,1658,11900.0,58,2402.0
2320,1658,11905.0,43,2224.0
2321,1658,11910.0,39,2135.0
2322,1658,11915.0,50,2226.0
2323,1660,11920.0,60,2447.0
2324,1660,11925.0,55,2473.0
2325,1660,11930.0,39,2476.0
2326,1662,11935.0,32,2410.0
2327,1663,11940.0,32,2375.0
2328,1663,11945.0,30,2354.0
2329,1663,11950.0,36,2043.0
2330,1663,11955.0,29,1917.0
2331,1663,11960.0,32,1837.0
2332,1663,11965.0,40,1712.0
2333,1663,11970.0,37,1813.0
2334,1663,11975.0,49,1889.0
2335,1663,11980.0,40,1768.0
2336,1663,11985.0,28,1665.0
2337,1663,11990.0,30,1572.0
2338,1663,11995.0,32,1460.0
2339,1663,12000.0,35,1572.0
2340,1663,12005.0,31,1610.0
2341,1663,12010.0,29,1460.0
2342,1663,12015.0,35,1431.0
2343,1663,12020.0,33,1283.0
2344,1663,12025.0,35,1295.0
2345,1663,12030.0,40,1440.0
2346,1663,12035.0,27,1394.0
2347,1663,12040.0,27,1512.0
2348,1663,12045.0,25,1459.0
2349,1663,12050.0,37,1470.0
2350,1663,12055.0,38,1593.0
2351,1663,12060.0,40,1686.0
2352,1663,12065.0,25,1503.0
2353,1663,12070.0,28,1223.0
2354,1663,12075.0,40,1249.0
2355,1663,12080.0,54,1333.0
2356,1663,12085.0,59,1515.0
2357,1663,12090.0,57,1670.0
2358,1663,12095.0,35,1766.0
2359,1663,12100.0,26,1761.0
2360,1663,12105.0,49,1894.0
2361,1663,12110.0,47,2078.0
2362,1663,12115.0,41,2064.0
2363,1663,12120.0,35,2157.0
2364,1663,12125.0,39,2117.0
2365,1663,12130.0,40,1899.0
2366,1663,12135.0,45,1709.0
2367,1663,12140.0,42,1747.0
2368,1663,12145.0,41,1934.0
2369,1663,12150.0,20,1844.0
2370,1663,12155.0,33,1755.0
2371,1663,12160.0,33,1844.0
2372,1663,12165.0,29,1763.0
2373,1663,12170.0,34,1806.0
2374,1663,12175.0,34,1742.0
2375,1663,12180.0,41,1772.0
2376,1663,12185.0,21,1702.0
2377,1663,12190.0,42,1585.0
2378,1663,12195.0,36,1611.0
2379,1663,12200.0,24,1580.0
2380,1663,12205.0,34,1515.0
2381,1663,12210.0,42,1583.0
2382,1663,12215.0,41,1538.0
2383,1663,12220.0,38,1368.0
2384,1663,12225.0,30,1321.0
2385,1663,12230.0,36,1353.0
2386,1663,12235.0,35,1396.0
2387,1663,12240.0,32,1441.0
2388,1663,12245.0,36,1435.0
2389,1663,12250.0,36,1347.0
2390,1663,12255.0,44,1390.0
2391,1663,12260.0,35,1444.0
2392,1663,12265.0,35,1366.0
2393,1663,12270.0,41,1377.0
2394,1663,12275.0,40,1429.0
2395,1663,12280.0,50,1387.0
2396,1663,12285.0,55,1551.0
2397,1663,12290.0,31,1547.0
2398,1663,12295.0,27,1375.0
2399,1663,12300.0,30,1533.0
2400,1663,12305.0,28,1478.0
2401,1663,12310.0,28,1367.0
2402,1663,12315.0,37,1489.0
2403,1663,12320.0,40,1525.0
2404,1663,12325.0,38,1584.0
2405,1663,12330.0,36,1588.0
2406,1663,12335.0,31,1689.0
2407,1663,12340.0,28,1646.0
2408,1663,12345.0,26,1642.0
2409,1663,12350.0,30,1614.0
2410,1663,12355.0,37,1673.0
2411,1663,12360.0,31,1524.0
